Periodo;Semana;Código;Ubicación;Genética;Estado;Dia Proceso;Fecha Evento;Partos;Entrada;Grupo
202511;48;C8818;LDC;1050;S;50;12/10/2025;1;02/05/2025;42
202511;48;C8820;LDC;SUPERCERDA;S;44;18/10/2025;1;02/05/2025;42
202511;48;C8821;ML;1050;S;33;29/10/2025;1;12/04/2025;44
202511;48;C8822;LDC;1050;S;19;12/11/2025;1;20/05/2025;46
202511;48;C8823;LDC;1050;W;39;23/10/2025;1;20/05/2025;24
202511;48;C8824;LDC;1050;S;48;14/10/2025;1;02/05/2025;42
202511;48;C8826;LDC;1050;S;31;31/10/2025;1;02/05/2025;44
202511;48;C8828;ML;1050;S;48;14/10/2025;1;02/05/2025;42
202511;48;C8829;LDC;1050;S;42;20/10/2025;1;02/05/2025;43
202511;48;C8831;LDC;1050;S;60;02/10/2025;1;12/04/2025;40
202511;48;C8836;LDC;1050;S;48;14/10/2025;1;02/05/2025;42
202511;48;C8837;ML;1050;S;49;13/10/2025;1;02/05/2025;42
202511;48;C8839;LDC;SUPERCERDA;S;28;03/11/2025;1;13/06/2025;45
202511;48;C8840;LDC;1050;S;49;13/10/2025;1;02/05/2025;42
202511;48;C8841;LDC;SUPERCERDA;S;14;17/11/2025;1;20/05/2025;47
202511;48;C8848;ML;1050;S;23;08/11/2025;1;01/06/2025;45
202511;48;C8849;ML;1050;S;19;12/11/2025;1;20/05/2025;46
202511;48;C8852;LDC;1050;S;37;25/10/2025;1;20/05/2025;43
202511;48;C8853;LDC;1050;S;42;20/10/2025;1;20/05/2025;43
202511;48;C8856;LDC;SUPERCERDA;S;18;13/11/2025;1;20/05/2025;46
202511;48;C8857;LDC;1050;W;42;20/10/2025;1;20/05/2025;24
202511;48;C8858;LDC;SUPERCERDA;S;38;24/10/2025;1;20/05/2025;43
202511;48;C8862;LDC;1050;S;20;11/11/2025;1;27/06/2025;46
202511;48;C8863;LDC;1050;S;37;25/10/2025;1;20/05/2025;43
202511;48;C8864;LDC;1050;S;59;03/10/2025;1;12/04/2025;40
202511;48;C8865;LDC;1050;S;9;22/11/2025;1;04/06/2025;47
202511;48;C8866;LDC;1050;S;10;21/11/2025;1;20/05/2025;47
202511;48;C8867;ML;1050;S;7;24/11/2025;1;20/05/2025;48
202511;48;C8868;ML;1050;S;22;09/11/2025;1;02/05/2025;46
202511;48;C8869;LDC;1050;S;56;06/10/2025;1;12/04/2025;41
202511;48;C8870;LDC;SUPERCERDA;S;42;20/10/2025;1;02/05/2025;43
202511;48;C8874;LDC;SUPERCERDA;S;13;18/11/2025;1;18/05/2025;47
202511;48;C8875;LDC;1050;S;14;17/11/2025;1;16/06/2025;47
202511;48;C8876;LDC;SUPERCERDA;H;1;30/11/2025;1;04/06/2025;45
202511;48;C8878;LDC;1050;S;6;25/11/2025;1;02/06/2025;48
202511;48;C8879;LDC;1050;S;31;31/10/2025;1;20/05/2025;44
202511;48;C8880;LDC;1050;W;39;23/10/2025;1;20/05/2025;24
202511;48;C8881;LDC;SUPERCERDA;W;42;20/10/2025;1;20/05/2025;23
202511;48;C8883;LDC;1050;S;40;22/10/2025;1;20/05/2025;43
202511;48;C8884;ML;1050;S;23;08/11/2025;1;20/05/2025;45
202511;48;C8885;LDC;SUPERCERDA;S;9;22/11/2025;1;20/05/2025;47
202511;48;C8886;LDC;1050;S;30;01/11/2025;1;20/05/2025;44
202511;48;C8889;LDC;1050;S;41;21/10/2025;1;02/05/2025;43
202511;48;C8890;LDC;SUPERCERDA;S;42;20/10/2025;1;20/05/2025;43
202511;48;C8891;LDC;SUPERCERDA;S;49;13/10/2025;1;02/05/2025;42
202511;48;C8892;LDC;1050;S;18;13/11/2025;1;20/05/2025;46
202511;48;C8894;LDC;1050;S;48;14/10/2025;1;02/05/2025;42
202511;48;C8895;LDC;1050;S;50;12/10/2025;1;02/05/2025;42
202511;48;C8897;LDC;1050;S;14;17/11/2025;1;16/06/2025;47
202511;48;C8898;LDC;1050;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8899;LDC;1050;S;26;05/11/2025;1;04/06/2025;45
202511;48;C8900;LDC;1050;S;17;14/11/2025;1;16/06/2025;46
202511;48;C8901;ML;1050;S;106;17/08/2025;0;04/06/2025;34
202511;48;C8902;LDC;1050;S;13;18/11/2025;1;04/06/2025;47
202511;48;C8904;LDC;1050;S;30;01/11/2025;1;20/05/2025;44
202511;48;C8905;LDC;1050;S;9;22/11/2025;1;16/06/2025;47
202511;48;C8906;LDC;1050;S;45;17/10/2025;1;20/05/2025;42
202511;48;C8908;LDC;1050;S;34;28/10/2025;1;20/05/2025;44
202511;48;C8909;LDC;1050;N;6;25/11/2025;1;20/05/2025;43
202511;48;C8910;LDC;1050;S;9;22/11/2025;1;04/06/2025;47
202511;48;C8911;LDC;1050;S;42;20/10/2025;1;20/05/2025;43
202511;48;C8912;LDC;1050;H;10;21/11/2025;1;20/05/2025;44
202511;48;C8913;ML;1050;S;33;29/10/2025;1;04/06/2025;44
202511;48;C8915;LDC;1050;S;17;14/11/2025;1;16/06/2025;46
202511;48;C8916;LDC;1050;S;6;25/11/2025;1;31/05/2025;48
202511;48;C8917;LDC;1050;S;29;02/11/2025;1;20/05/2025;45
202511;48;C8918;LDC;1050;S;22;09/11/2025;1;20/05/2025;46
202511;48;C8919;LDC;SUPERCERDA;S;40;22/10/2025;1;20/05/2025;43
202511;48;C8920;LDC;SUPERCERDA;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8921;LDC;1050;S;28;03/11/2025;1;20/05/2025;45
202511;48;C8927;LDC;SUPERCERDA;S;13;18/11/2025;1;29/05/2025;47
202511;48;C8928;LDC;1050;S;14;17/11/2025;1;02/06/2025;47
202511;48;C8929;LDC;1050;S;24;07/11/2025;1;04/06/2025;45
202511;48;C8930;LDC;1050;H;10;21/11/2025;1;20/05/2025;44
202511;48;C8931;LDC;1050;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8934;ML;1050;W;25;06/11/2025;1;16/06/2025;26
202511;48;C8935;LDC;1050;S;44;18/10/2025;1;02/05/2025;42
202511;48;C8937;LDC;SUPERCERDA;S;38;24/10/2025;1;20/05/2025;43
202511;48;C8938;ML;SUPERCERDA;W;0;01/12/2025;1;02/06/2025;29
202511;48;C8939;LDC;1050;S;17;14/11/2025;1;16/06/2025;46
202511;48;C8940;LDC;1050;S;7;24/11/2025;1;19/06/2025;48
202511;48;C8941;LDC;1050;S;37;25/10/2025;1;20/05/2025;43
202511;48;C8942;LDC;SUPERCERDA;S;34;28/10/2025;1;20/05/2025;44
202511;48;C8945;LDC;1050;S;7;24/11/2025;1;01/06/2025;48
202511;48;C8946;LDC;SUPERCERDA;S;21;10/11/2025;1;16/06/2025;46
202511;48;C8947;LDC;SUPERCERDA;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8948;LDC;1050;S;28;03/11/2025;1;20/05/2025;45
202511;48;C8949;LDC;1050;S;28;03/11/2025;1;20/05/2025;45
202511;48;C8953;ML;1050;L;23;08/11/2025;1;03/06/2025;29
202511;48;C8956;ML;1050;W;14;17/11/2025;1;04/06/2025;27
202511;48;C8957;LDC;SUPERCERDA;S;28;03/11/2025;1;20/05/2025;45
202511;48;C8958;LDC;1050;S;13;18/11/2025;1;03/06/2025;47
202511;48;C8959;LDC;SUPERCERDA;S;30;01/11/2025;1;20/05/2025;44
202511;48;C8960;LDC;1050;H;9;22/11/2025;1;20/05/2025;44
202511;48;C8961;LDC;SUPERCERDA;S;13;18/11/2025;1;01/06/2025;47
202511;48;C8963;LDC;1050;S;14;17/11/2025;1;01/06/2025;47
202511;48;C8964;LDC;1050;S;10;21/11/2025;1;09/06/2025;47
202511;48;C8965;LDC;1050;S;13;18/11/2025;1;03/06/2025;47
202511;48;C8966;LDC;SUPERCERDA;S;25;06/11/2025;1;04/06/2025;45
202511;48;C8968;LDC;1050;S;20;11/11/2025;1;16/06/2025;46
202511;48;C8969;LDC;1050;S;31;31/10/2025;1;20/05/2025;44
202511;48;C8970;ML;1050;W;25;06/11/2025;1;16/06/2025;26
202511;48;C8971;LDC;1050;S;14;17/11/2025;1;01/06/2025;47
202511;48;C8972;ML;1050;W;4;27/11/2025;1;02/06/2025;28
202511;48;C8974;LDC;1050;S;17;14/11/2025;1;01/06/2025;46
202511;48;C8975;LDC;SUPERCERDA;S;20;11/11/2025;1;16/06/2025;46
202511;48;C8978;ML;1050;L;12;19/11/2025;1;18/07/2025;31
202511;48;C8980;LDC;1050;S;28;03/11/2025;1;20/05/2025;45
202511;48;C8981;ML;1050;W;4;27/11/2025;1;30/06/2025;29
202511;48;C8982;LDC;1050;L;12;19/11/2025;1;02/07/2025;31
202511;48;C8983;LDC;1050;S;7;24/11/2025;1;07/06/2025;48
202511;48;C8984;LDC;SUPERCERDA;S;21;10/11/2025;1;16/06/2025;46
202511;48;C8985;LDC;1050;S;17;14/11/2025;1;16/06/2025;46
202511;48;C8986;ML;SUPERCERDA;W;28;03/11/2025;1;16/06/2025;26
202511;48;C8987;ML;1050;W;7;24/11/2025;1;06/06/2025;27
202511;48;C8988;LDC;1050;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8989;LDC;1050;S;10;21/11/2025;1;04/06/2025;47
202511;48;C8990;LDC;1050;S;7;24/11/2025;1;20/05/2025;48
202511;48;C8993;LDC;1050;S;23;08/11/2025;1;04/06/2025;45
202511;48;C8994;LDC;SUPERCERDA;S;3;28/11/2025;1;07/06/2025;48
202511;48;C8996;LDC;1050;S;22;09/11/2025;1;04/06/2025;46
202511;48;C8997;ML;1050;L;11;20/11/2025;1;18/07/2025;31
202511;48;C8999;LDC;1050;S;7;24/11/2025;1;19/06/2025;48
202511;48;C9000;LDC;1050;S;13;18/11/2025;1;17/06/2025;47
202511;48;C9001;LDC;1050;S;7;24/11/2025;1;07/06/2025;48
202511;48;C9002;LDC;1050;S;20;11/11/2025;1;16/06/2025;46
202511;48;C9003;LDC;1050;S;28;03/11/2025;1;20/05/2025;45
202511;48;C9009;LDC;1050;S;11;20/11/2025;1;16/06/2025;47
202511;48;C9010;ML;1050;S;15;16/11/2025;1;30/06/2025;47
202511;48;C9012;ML;SUPERCERDA;S;23;08/11/2025;1;04/06/2025;45
202511;48;C9014;LDC;1050;S;9;22/11/2025;1;29/06/2025;47
202511;48;C9015;ML;1050;W;4;27/11/2025;1;30/06/2025;28
202511;48;C9016;LDC;1050;S;14;17/11/2025;1;24/06/2025;47
202511;48;C9017;LDC;;S;3;28/11/2025;1;13/07/2025;48
202511;48;C9018;ML;1050;W;11;20/11/2025;1;16/06/2025;26
202511;48;C9020;LDC;1050;S;16;15/11/2025;1;16/06/2025;46
202511;48;C9024;ML;SUPERCERDA;W;0;01/12/2025;1;02/07/2025;28
202511;48;C9025;ML;1050;S;84;08/09/2025;0;22/08/2025;37
202511;48;C9026;ML;1050;L;4;27/11/2025;1;15/07/2025;32
202511;48;C9027;ML;1050;S;119;04/08/2025;0;15/07/2025;32
202511;48;C9028;ML;1050;S;15;16/11/2025;0;30/06/2025;47
202511;48;C9029;ML;SUPERCERDA;L;17;14/11/2025;1;02/07/2025;30
202511;48;C9030;ML;1050;S;107;16/08/2025;0;03/07/2025;33
202511;48;C9031;LDC;1050;W;4;27/11/2025;1;13/07/2025;29
202511;48;C9032;ML;1050;S;116;07/08/2025;0;15/06/2025;32
202511;48;C9033;ML;SUPERCERDA;L;7;24/11/2025;1;02/07/2025;31
202511;48;C9034;ML;1050;S;105;18/08/2025;0;19/07/2025;34
202511;48;C9035;ML;SUPERCERDA;L;17;14/11/2025;1;02/07/2025;30
202511;48;C9036;ML;SUPERCERDA;W;0;01/12/2025;1;02/07/2025;29
202511;48;C9037;ML;1050;W;11;20/11/2025;1;19/06/2025;28
202511;48;C9039;ML;SUPERCERDA;L;7;24/11/2025;1;02/07/2025;31
202511;48;C9041;LDC;1050;S;13;18/11/2025;1;29/06/2025;47
202511;48;C9042;ML;SUPERCERDA;L;4;27/11/2025;1;15/07/2025;32
202511;48;C9043;ML;SUPERCERDA;W;17;14/11/2025;1;30/06/2025;27
202511;48;C9044;ML;1050;W;0;01/12/2025;1;04/07/2025;29
202511;48;C9045;LDC;1050;L;19;12/11/2025;1;02/07/2025;29
202511;48;C9046;ML;1050;W;4;27/11/2025;1;19/06/2025;28
202511;48;C9047;ML;1050;L;18;13/11/2025;1;02/07/2025;30
202511;48;C9048;ML;SUPERCERDA;L;18;13/11/2025;1;02/07/2025;30
202511;48;C9049;ML;SUPERCERDA;L;21;10/11/2025;1;02/07/2025;29
202511;48;C9051;ML;1050;L;16;15/11/2025;1;02/07/2025;30
202511;48;C9052;LDC;1050;S;3;28/11/2025;1;12/07/2025;48
202511;48;C9053;ML;SUPERCERDA;L;21;10/11/2025;1;03/07/2025;29
202511;48;C9054;LDC;1050;S;7;24/11/2025;1;19/06/2025;48
202511;48;C9055;ML;1050;S;103;20/08/2025;0;04/08/2025;34
202511;48;C9056;ML;1050;L;12;19/11/2025;1;18/07/2025;31
202511;48;C9057;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9058;ML;1050;S;114;09/08/2025;0;28/07/2025;32
202511;48;C9059;ML;1050;L;18;13/11/2025;1;08/07/2025;30
202511;48;C9060;ML;1050;L;15;16/11/2025;1;02/07/2025;30
202511;48;C9061;ML;1050;S;19;12/11/2025;1;16/06/2025;46
202511;48;C9062;ML;1050;W;0;01/12/2025;1;06/07/2025;29
202511;48;C9063;ML;1050;W;11;20/11/2025;1;07/07/2025;29
202511;48;C9064;ML;1050;L;6;25/11/2025;1;08/07/2025;31
202511;48;C9065;ML;1050;S;114;09/08/2025;0;28/07/2025;32
202511;48;C9066;ML;1050;W;4;27/11/2025;1;07/07/2025;28
202511;48;C9068;ML;SUPERCERDA;W;0;01/12/2025;1;17/07/2025;29
202511;48;C9069;ML;SUPERCERDA;W;4;27/11/2025;1;06/07/2025;28
202511;48;C9070;ML;1050;L;14;17/11/2025;1;07/07/2025;30
202511;48;C9072;LDC;1050;S;80;12/09/2025;0;04/08/2025;37
202511;48;C9073;ML;SUPERCERDA;L;18;13/11/2025;1;02/07/2025;30
202511;48;C9074;ML;1050;L;20;11/11/2025;1;07/07/2025;29
202511;48;C9075;ML;1050;L;16;15/11/2025;1;08/07/2025;30
202511;48;C9077;LDC;1050;L;11;20/11/2025;1;28/07/2025;31
202511;48;C9079;ML;1050;L;5;26/11/2025;1;08/07/2025;31
202511;48;C9080;ML;SUPERCERDA;L;14;17/11/2025;1;07/07/2025;30
202511;48;C9081;LDC;1050;S;64;28/09/2025;0;29/07/2025;40
202511;48;C9084;ML;1050;S;107;16/08/2025;0;19/07/2025;33
202511;48;C9085;ML;SUPERCERDA;L;14;17/11/2025;1;18/07/2025;30
202511;48;C9086;ML;1050;S;117;06/08/2025;0;02/07/2025;32
202511;48;C9087;ML;1050;S;55;07/10/2025;0;17/09/2025;41
202511;48;C9088;ML;SUPERCERDA;L;14;17/11/2025;1;19/07/2025;30
202511;48;C9089;ML;1050;S;83;09/09/2025;0;22/08/2025;37
202511;48;C9090;ML;1050;L;7;24/11/2025;1;18/07/2025;31
202511;48;C9091;ML;1050;L;17;14/11/2025;1;02/07/2025;30
202511;48;C9092;LDC;1010;L;11;20/11/2025;1;28/07/2025;31
202511;48;C9095;ML;1050;L;4;27/11/2025;1;15/07/2025;32
202511;48;C9096;ML;1050;L;7;24/11/2025;1;18/07/2025;31
202511;48;C9097;ML;SUPERCERDA;L;14;17/11/2025;1;19/07/2025;30
202511;48;C9100;ML;1050;S;108;15/08/2025;0;21/07/2025;33
202511;48;C9101;ML;1050;S;108;15/08/2025;0;24/07/2025;33
202511;48;C9102;ML;1050;S;107;16/08/2025;0;19/07/2025;33
202511;48;C9103;LDC;1050;L;12;19/11/2025;1;02/07/2025;31
202511;48;C9104;ML;1050;S;115;08/08/2025;0;30/06/2025;32
202511;48;C9105;ML;SUPERCERDA;L;18;13/11/2025;1;02/07/2025;30
202511;48;C9106;LDC;1050;L;12;19/11/2025;1;02/07/2025;31
202511;48;C9107;ML;1050;S;109;14/08/2025;0;18/07/2025;33
202511;48;C9108;ML;1050;S;111;12/08/2025;0;28/07/2025;33
202511;48;C9109;ML;1050;S;108;15/08/2025;0;21/07/2025;33
202511;48;C9110;LDC;1050;L;11;20/11/2025;1;28/07/2025;31
202511;48;C9111;LDC;1050;S;101;22/08/2025;0;02/06/2025;34
202511;48;C9112;ML;1050;S;112;11/08/2025;0;28/07/2025;33
202511;48;C9113;ML;1050;S;108;15/08/2025;0;21/07/2025;33
202511;48;C9114;ML;1050;L;14;17/11/2025;1;22/07/2025;30
202511;48;C9117;ML;1050;S;90;02/09/2025;0;22/08/2025;36
202511;48;C9118;ML;1050;L;20;11/11/2025;1;16/07/2025;29
202511;48;C9120;ML;1050;L;16;15/11/2025;1;22/07/2025;30
202511;48;C9121;LDC;1050;L;12;19/11/2025;1;02/07/2025;31
202511;48;C9122;LDC;1050;L;12;19/11/2025;1;02/07/2025;31
202511;48;C9123;ML;1050;S;108;15/08/2025;0;24/07/2025;33
202511;48;C9125;ML;1050;L;17;14/11/2025;1;02/07/2025;30
202511;48;C9127;ML;1050;S;111;12/08/2025;0;28/07/2025;33
202511;48;C9128;LDC;1050;W;0;01/12/2025;1;02/07/2025;29
202511;48;C9129;ML;1050;L;14;17/11/2025;1;21/07/2025;30
202511;48;C9130;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9132;ML;1050;S;108;15/08/2025;0;08/08/2025;33
202511;48;C9133;ML;1050;S;103;20/08/2025;0;04/08/2025;34
202511;48;C9134;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9135;ML;1050;S;97;26/08/2025;0;11/08/2025;35
202511;48;C9136;ML;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9137;ML;1050;S;105;18/08/2025;0;19/07/2025;34
202511;48;C9139;ML;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9140;LDC;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9141;ML;1050;S;107;16/08/2025;0;06/08/2025;33
202511;48;C9142;ML;1050;S;114;09/08/2025;0;28/07/2025;32
202511;48;C9143;ML;1050;S;97;26/08/2025;0;11/08/2025;35
202511;48;C9144;ML;1050;S;91;01/09/2025;0;22/08/2025;36
202511;48;C9145;ML;1050;L;6;25/11/2025;1;27/07/2025;31
202511;48;C9146;ML;1050;S;86;06/09/2025;0;22/08/2025;36
202511;48;C9147;ML;1050;S;112;11/08/2025;0;28/07/2025;33
202511;48;C9148;ML;1050;S;114;09/08/2025;0;28/07/2025;32
202511;48;C9149;LDC;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9150;ML;1050;S;108;15/08/2025;0;09/08/2025;33
202511;48;C9151;ML;1050;S;105;18/08/2025;0;19/07/2025;34
202511;48;C9152;ML;1050;S;112;11/08/2025;0;28/07/2025;33
202511;48;C9153;LDC;1050;S;101;22/08/2025;0;04/08/2025;34
202511;48;C9154;ML;1050;S;116;07/08/2025;0;19/07/2025;32
202511;48;C9155;LDC;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9156;ML;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9157;ML;1050;S;109;14/08/2025;0;05/08/2025;33
202511;48;C9158;ML;1050;S;86;06/09/2025;0;22/08/2025;36
202511;48;C9159;ML;1050;S;104;19/08/2025;0;19/07/2025;34
202511;48;C9160;ML;1050;S;109;14/08/2025;0;13/08/2025;33
202511;48;C9161;ML;1050;S;85;07/09/2025;0;22/08/2025;37
202511;48;C9163;ML;1050;S;90;02/09/2025;0;22/08/2025;36
202511;48;C9164;ML;1050;S;107;16/08/2025;0;14/08/2025;33
202511;48;C9165;ML;1050;S;95;28/08/2025;0;17/08/2025;35
202511;48;C9166;ML;1050;S;107;16/08/2025;0;15/08/2025;33
202511;48;C9167;ML;1050;S;85;07/09/2025;0;22/08/2025;37
202511;48;C9170;ML;1050;S;94;29/08/2025;0;16/08/2025;35
202511;48;C9171;ML;1050;S;94;29/08/2025;0;16/08/2025;35
202511;48;C9172;ML;1050;S;107;16/08/2025;0;15/08/2025;33
202511;48;C9173;ML;1050;S;104;19/08/2025;0;19/07/2025;34
202511;48;C9174;ML;1050;S;93;30/08/2025;0;17/08/2025;35
202511;48;C9176;ML;1050;S;102;21/08/2025;0;04/08/2025;34
202511;48;C9177;ML;1050;S;110;13/08/2025;0;13/08/2025;33
202511;48;C9178;ML;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9179;ML;1050;S;93;30/08/2025;0;15/08/2025;35
202511;48;C9181;ML;1050;S;110;13/08/2025;0;13/08/2025;33
202511;48;C9183;ML;1050;S;84;08/09/2025;0;22/08/2025;37
202511;48;C9187;ML;1050;S;97;26/08/2025;0;21/08/2025;35
202511;48;C9188;ML;1050;S;82;10/09/2025;0;03/09/2025;37
202511;48;C9189;ML;1050;S;76;16/09/2025;0;03/09/2025;38
202511;48;C9190;ML;1050;S;82;10/09/2025;0;03/09/2025;37
202511;48;C9193;ML;1050;S;81;11/09/2025;0;03/09/2025;37
202511;48;C9195;ML;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9197;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9198;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9199;ML;1050;S;97;26/08/2025;0;21/08/2025;35
202511;48;C9200;ML;1050;S;93;30/08/2025;0;15/08/2025;35
202511;48;C9201;ML;1050;S;90;02/09/2025;0;22/08/2025;36
202511;48;C9202;ML;1050;S;97;26/08/2025;0;26/08/2025;35
202511;48;C9203;ML;1050;S;75;17/09/2025;0;10/09/2025;38
202511;48;C9204;ML;1050;S;70;22/09/2025;0;13/09/2025;39
202511;48;C9206;ML;1050;S;87;05/09/2025;0;22/08/2025;36
202511;48;C9207;ML;1050;S;89;03/09/2025;0;22/08/2025;36
202511;48;C9208;LDC;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9209;ML;1050;S;90;02/09/2025;0;22/08/2025;36
202511;48;C9210;ML;1050;S;90;02/09/2025;0;22/08/2025;36
202511;48;C9211;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9213;ML;1050;S;89;03/09/2025;0;22/08/2025;36
202511;48;C9215;LDC;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9216;ML;1050;S;77;15/09/2025;0;03/09/2025;38
202511;48;C9218;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9219;ML;1050;S;96;27/08/2025;0;26/08/2025;35
202511;48;C9220;ML;1050;S;85;07/09/2025;0;22/08/2025;37
202511;48;C9221;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9222;LDC;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9223;ML;1050;S;98;25/08/2025;0;04/08/2025;35
202511;48;C9226;ML;1050;S;90;02/09/2025;0;22/08/2025;36
202511;48;C9227;ML;1050;S;93;30/08/2025;0;22/08/2025;35
202511;48;C9229;LDC;1050;S;101;22/08/2025;0;04/08/2025;34
202511;48;C9230;ML;1050;S;104;19/08/2025;0;19/07/2025;34
202511;48;C9231;ML;1050;S;97;26/08/2025;0;26/08/2025;35
202511;48;C9233;ML;1050;S;60;02/10/2025;0;17/09/2025;40
202511;48;C9234;ML;1050;S;76;16/09/2025;0;03/09/2025;38
202511;48;C9236;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9238;ML;1050;S;88;04/09/2025;0;22/08/2025;36
202511;48;C9239;ML;1050;S;91;01/09/2025;0;22/08/2025;36
202511;48;C9245;ML;1050;S;51;11/10/2025;0;10/09/2025;41
202511;48;C9246;ML;1050;S;72;20/09/2025;0;10/09/2025;38
202511;48;C9247;ML;1050;S;70;22/09/2025;0;13/09/2025;39
202511;48;C9248;ML;1050;S;72;20/09/2025;0;10/09/2025;38
202511;48;C9249;ML;1050;S;51;11/10/2025;0;13/09/2025;41
202511;48;C9250;ML;1050;S;66;26/09/2025;0;28/08/2025;39
202511;48;C9253;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9254;ML;1050;S;89;03/09/2025;0;22/08/2025;36
202511;48;C9257;ML;1050;S;73;19/09/2025;0;10/09/2025;38
202511;48;C9258;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9259;ML;1050;S;85;07/09/2025;0;22/08/2025;37
202511;48;C9260;ML;1050;S;81;11/09/2025;0;03/09/2025;37
202511;48;C9261;ML;1050;S;100;23/08/2025;0;04/08/2025;34
202511;48;C9262;ML;1050;S;47;15/10/2025;0;25/09/2025;42
202511;48;C9264;ML;1050;S;85;07/09/2025;0;22/08/2025;37
202511;48;C9266;ML;1050;S;81;11/09/2025;0;03/09/2025;37
202511;48;C9267;ML;1050;S;77;15/09/2025;0;03/09/2025;38
202511;48;C9268;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9269;ML;1050;S;72;20/09/2025;0;10/09/2025;38
202511;48;C9270;ML;1050;S;70;22/09/2025;0;13/09/2025;39
202511;48;C9271;ML;1050;S;72;20/09/2025;0;10/09/2025;38
202511;48;C9272;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9273;ML;1050;S;84;08/09/2025;0;22/08/2025;37
202511;48;C9274;ML;1050;S;81;11/09/2025;0;03/09/2025;37
202511;48;C9275;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9276;ML;1050;S;67;25/09/2025;0;04/09/2025;39
202511;48;C9278;ML;1050;S;58;04/10/2025;0;17/09/2025;40
202511;48;C9281;ML;1050;S;67;25/09/2025;0;04/09/2025;39
202511;48;C9283;ML;1050;S;77;15/09/2025;0;03/09/2025;38
202511;48;C9284;ML;1050;S;68;24/09/2025;0;29/08/2025;39
202511;48;C9285;ML;1050;S;63;29/09/2025;0;11/09/2025;40
202511;48;C9286;ML;1050;S;28;03/11/2025;0;20/10/2025;45
202511;48;C9288;ML;1050;S;85;07/09/2025;0;22/08/2025;37
202511;48;C9289;ML;1050;S;70;22/09/2025;0;13/09/2025;39
202511;48;C9290;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9291;ML;1050;S;84;08/09/2025;0;22/08/2025;37
202511;48;C9292;ML;1050;S;62;30/09/2025;0;11/09/2025;40
202511;48;C9296;ML;1050;S;63;29/09/2025;0;11/09/2025;40
202511;48;C9297;ML;1050;S;63;29/09/2025;0;11/09/2025;40
202511;48;C9298;ML;1050;S;51;11/10/2025;0;10/09/2025;41
202511;48;C9299;ML;1050;S;41;21/10/2025;0;24/09/2025;43
202511;48;C9300;ML;1050;S;66;26/09/2025;0;19/09/2025;39
202511;48;C9301;ML;1050;S;62;30/09/2025;0;11/09/2025;40
202511;48;C9302;ML;1050;S;65;27/09/2025;0;07/09/2025;39
202511;48;C9303;ML;1050;S;51;11/10/2025;0;10/09/2025;41
202511;48;C9305;ML;1050;S;76;16/09/2025;0;03/09/2025;38
202511;48;C9306;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9307;ML;1050;S;78;14/09/2025;0;03/09/2025;38
202511;48;C9308;ML;1050;S;47;15/10/2025;0;25/09/2025;42
202511;48;C9309;ML;1050;S;76;16/09/2025;0;03/09/2025;38
202511;48;C9310;ML;1050;S;81;11/09/2025;0;03/09/2025;37
202511;48;C9311;ML;1050;S;54;08/10/2025;0;10/09/2025;41
202511;48;C9314;ML;1050;S;65;27/09/2025;0;18/09/2025;39
202511;48;C9315;ML;1050;S;34;28/10/2025;0;12/10/2025;44
202511;48;C9317;ML;1050;S;30;01/11/2025;0;12/10/2025;44
202511;48;C9318;ML;1050;S;62;30/09/2025;0;11/09/2025;40
